,x,y
5388,9.982586,2.4120207
26940,9.9545965,2.3942935
26941,9.966005,2.39099
26942,9.954287,2.3938954
26943,9.961101,2.3955615
26944,9.95793,2.3962467
6393,9.62215,-1.3779008
31965,10.482007,0.2622055
31966,10.599383,0.1151049
31967,10.196151,9.786264
31968,10.140832,9.837439
31969,10.713115,-0.02113313
5444,6.977304,-1.2718996
27220,7.010623,-1.2646986
27221,6.9685664,-1.2500967
27222,6.997412,-1.2461205
27223,7.0175447,-1.2530516
27224,6.968029,-1.2505356
4761,6.8901973,-1.7169182
23805,6.8774967,-1.691006
23806,6.885753,-1.6802967
23807,6.867299,-1.6404736
23808,6.8811064,-1.6838529
23809,6.876133,-1.6902833
6867,12.161224,3.249329
34335,12.150162,3.250181
34336,12.152299,3.246895
34337,12.152027,3.2523363
34338,12.172691,3.2506242
34339,12.191394,3.2325785
6766,7.2857676,1.3566664
33830,7.302742,1.3329275
33831,7.2863326,1.3898147
33832,7.2956753,1.3575305
33833,7.2891984,1.3919406
33834,7.5789685,1.1948274
6686,9.970121,6.148655
33430,9.911008,6.201212
33431,9.942634,6.1496167
33432,10.486623,7.2097225
33433,10.518151,7.2149477
33434,10.505189,7.1792774
1070,13.969919,6.6305885
5350,10.792519,6.5022388
5351,13.988212,6.664478
5352,10.524917,5.4668636
5353,13.683887,6.4495025
5354,10.876073,6.4344172
8508,12.416609,1.8436913
42540,12.264468,1.857304
42541,12.431,1.7740175
42542,12.46576,1.8143356
42543,12.877234,7.011884
42544,12.460069,1.8283297
2905,11.000493,-0.8994884
14525,10.992097,-0.8952425
14526,11.01859,-0.8974159
14527,10.995983,-0.8953938
14528,10.981656,-0.8876154
14529,11.007495,-0.91367745
9155,9.129409,-2.7274096
45775,8.425894,-1.4391235
45776,13.854836,1.6221989
45777,8.671595,-0.75715756
45778,8.285764,-0.8400045
45779,9.116674,-2.7535737
2270,10.174873,-0.158192
11350,10.184397,-0.13151109
11351,8.962374,9.292692
11352,10.110183,-0.12086369
11353,8.958015,9.292611
11354,10.111564,-0.2394088
6583,10.086626,4.872794
32915,10.083433,4.8763804
32916,10.08812,4.8816967
32917,10.090515,4.857103
32918,10.097446,4.873693
32919,10.087631,4.8743668
4778,12.619159,4.323854
23890,12.607455,4.3337936
23891,12.629879,4.355371
23892,12.578641,4.367134
23893,12.57283,4.366243
23894,12.632724,4.3346243
1083,3.3102534,-1.4463996
5415,3.3253324,-1.4417837
5416,3.279603,-1.4384978
5417,3.3105369,-1.4475646
5418,3.3115458,-1.4452785
5419,3.3036797,-1.447576
1752,12.40291,5.86906
8760,12.407191,5.8673787
8761,12.327976,5.853785
8762,12.529701,5.9233503
8763,12.38797,5.859689
8764,12.393652,5.85387
2089,11.229027,2.3352108
10445,11.240445,2.332257
10446,11.27337,2.3507264
10447,11.22484,2.3269892
10448,11.615576,2.8971398
10449,11.251998,2.3452635
4781,7.9996295,7.4797773
23905,7.9722695,7.5069747
23906,7.9840426,7.4820933
23907,8.002894,7.5066266
23908,8.015506,7.5050187
23909,8.00623,7.504966
7739,10.1306305,3.71167
38695,11.676272,5.447077
38696,10.548186,6.7889967
38697,10.121326,3.695074
38698,13.188936,6.948071
38699,13.540654,6.6299863
185,7.680197,5.3933387
925,7.639807,4.733016
926,8.062738,5.5661755
927,9.025879,3.7296648
928,7.648929,4.680666
929,7.6613503,4.669482
4398,8.797411,4.3663464
21990,8.82922,4.3219013
21991,8.776514,4.3345213
21992,10.435608,-0.23323162
21993,8.827052,4.3978925
21994,8.802778,4.34159
7857,10.499681,9.075729
39285,14.200276,3.0140607
39286,10.481622,9.045693
39287,9.792684,-0.42828655
39288,9.717274,-0.39880127
39289,9.471238,-0.33025056
8056,8.853887,0.5367533
40280,8.820238,0.50329685
40281,8.817707,0.5165342
40282,9.406625,8.247209
40283,8.860963,0.5070346
40284,8.777573,0.5595047
3637,11.658219,0.9895854
18185,10.31616,9.372847
18186,11.050688,0.9441941
18187,10.281106,9.41603
18188,11.573757,0.9353347
18189,11.386163,0.9405863
